code,municipality,county,constituency,constituency_name,name
03800053,0380,03,03,Uppsala län,Kapellgärdet-Kantorsgatan
03800055,0380,03,03,Uppsala län,Höganäs östra
03800056,0380,03,03,Uppsala län,Kvarngärdet södra
03800057,0380,03,03,Uppsala län,Kvarngärdet norra
03800058,0380,03,03,Uppsala län,Gränby södra
03800059,0380,03,03,Uppsala län,Gränby norra-Brillinge
03800060,0380,03,03,Uppsala län,Gränby sydvästra
03800061,0380,03,03,Uppsala län,Gränby nordvästra
03800063,0380,03,03,Uppsala län,Löten östra
03800064,0380,03,03,Uppsala län,Löten norra
03800065,0380,03,03,Uppsala län,Löten västra
03800066,0380,03,03,Uppsala län,Nyby gård
03800067,0380,03,03,Uppsala län,Gamla Uppsala-Yrsaparken
03800068,0380,03,03,Uppsala län,Nyby södra
03800069,0380,03,03,Uppsala län,Nyby norra
03800070,0380,03,03,Uppsala län,Gamla Uppsala
03800091,0380,03,03,Uppsala län,Luthagen norra
03800092,0380,03,03,Uppsala län,Luthagen mellersta
03800093,0380,03,03,Uppsala län,Studentstaden-Observatoriet
03800094,0380,03,03,Uppsala län,Studentstaden-Rackarberget
03800095,0380,03,03,Uppsala län,Studentstaden-Studentvägen
03800096,0380,03,03,Uppsala län,Luthagen sydvästra
03800097,0380,03,03,Uppsala län,Luthagen-Tiundaskolan
03800098,0380,03,03,Uppsala län,Rickomberga
03800100,0380,03,03,Uppsala län,Luthagen-Seminariet
03800101,0380,03,03,Uppsala län,Luthagen-Eriksdal
03800102,0380,03,03,Uppsala län,Luthagen-Prästgårdsgatan
03800103,0380,03,03,Uppsala län,Husbyborg-Börjetull
03800104,0380,03,03,Uppsala län,Luthagen-Mimmi Ekholms plats-Hällby
03800105,0380,03,03,Uppsala län,Stenhagen norra
03800106,0380,03,03,Uppsala län,Stenhagen västra-Kvarnbo
03800108,0380,03,03,Uppsala län,Stenhagen södra
03800131,0380,03,03,Uppsala län,Fålhagen-S:t Göransplan
03800132,0380,03,03,Uppsala län,Fålhagen-Almtuna
03800133,0380,03,03,Uppsala län,Fålhagen norra
03800135,0380,03,03,Uppsala län,Fålhagen södra-Boländerna
03800138,0380,03,03,Uppsala län,Sala backe västra
03800139,0380,03,03,Uppsala län,Sala backe-Byggmästaren
03800140,0380,03,03,Uppsala län,Sala backe södra
03800141,0380,03,03,Uppsala län,Sala backe-Skomakarberget
03800142,0380,03,03,Uppsala län,Sala backe norra
03800143,0380,03,03,Uppsala län,Sala backe-Källparken
03800144,0380,03,03,Uppsala län,Sala backe-Östra Sala backe
03800145,0380,03,03,Uppsala län,Sala backe-Byggmästarparken
03800146,0380,03,03,Uppsala län,Årsta norra
03800147,0380,03,03,Uppsala län,Årsta mellersta
03800149,0380,03,03,Uppsala län,Årsta-Körveln
03800150,0380,03,03,Uppsala län,Årsta östra
03800151,0380,03,03,Uppsala län,Slavsta-Fyrislund
03800181,0380,03,03,Uppsala län,Ekeby
03800182,0380,03,03,Uppsala län,Berthåga-Flogsta Flogstavallen
03800183,0380,03,03,Uppsala län,Flogsta södra-Ekeby södra
03800184,0380,03,03,Uppsala län,Flogsta-Sernanders väg
03800186,0380,03,03,Uppsala län,Flogsta västra
03800187,0380,03,03,Uppsala län,Kåbo östra
03800188,0380,03,03,Uppsala län,Kåbo västra-Kungsgärdet
03800190,0380,03,03,Uppsala län,Eriksberg-Sommarro
03800191,0380,03,03,Uppsala län,Eriksberg-Västertorg
03800192,0380,03,03,Uppsala län,Eriksberg östra
03800193,0380,03,03,Uppsala län,Eriksberg-Marmorvägen
03800195,0380,03,03,Uppsala län,Norby östra
03800196,0380,03,03,Uppsala län,Norby västra
03800197,0380,03,03,Uppsala län,Eriksberg-Håga
03800221,0380,03,03,Uppsala län,Kungsängens gård-Vilan-Bergsbrunna
03800222,0380,03,03,Uppsala län,Nåntuna
03800225,0380,03,03,Uppsala län,Sävja nordvästra
03800226,0380,03,03,Uppsala län,Sävja nordöstra
03800228,0380,03,03,Uppsala län,Sävja södra
03800241,0380,03,03,Uppsala län,Rosendal västra
03800243,0380,03,03,Uppsala län,Rosendal nordvästra
03800244,0380,03,03,Uppsala län,Rosendal nordöstra
03800245,0380,03,03,Uppsala län,Rosendal mellersta
03800246,0380,03,03,Uppsala län,Rosendal sydöstra
03800250,0380,03,03,Uppsala län,Ultuna-Ulleråker-Polacksbacken
03800251,0380,03,03,Uppsala län,Ulleråker södra
03800253,0380,03,03,Uppsala län,Bäcklösa norra
03800254,0380,03,03,Uppsala län,Bäcklösa södra
03800262,0380,03,03,Uppsala län,Valsätra norra
03800265,0380,03,03,Uppsala län,Valsätra-Spinnrocksvägen
03800266,0380,03,03,Uppsala län,Valsätra sydvästra
03800267,0380,03,03,Uppsala län,Gamla Gottsunda-Vårdsätra
03800268,0380,03,03,Uppsala län,Gottsunda norra
03800269,0380,03,03,Uppsala län,Gottsunda-Stenhammarsparken
03800270,0380,03,03,Uppsala län,Gottsunda Centrum
03800271,0380,03,03,Uppsala län,Gottsunda mellersta
03800272,0380,03,03,Uppsala län,Gottsunda östra
03800274,0380,03,03,Uppsala län,Sunnersta östra
03800275,0380,03,03,Uppsala län,Sunnersta norra
03800276,0380,03,03,Uppsala län,Sunnersta mellersta
03800277,0380,03,03,Uppsala län,Sunnersta södra
03800301,0380,03,03,Uppsala län,Björklinge västra
03800302,0380,03,03,Uppsala län,Björklinge östra
03800305,0380,03,03,Uppsala län,Björklinge glesbygd-Viksta västra
03800310,0380,03,03,Uppsala län,Tensta södra-Viksta östra
03800311,0380,03,03,Uppsala län,Skyttorp-Tensta norra-Lena norra
03800312,0380,03,03,Uppsala län,Vattholma tätort
03800321,0380,03,03,Uppsala län,Storvreta-Lyckebo
03800325,0380,03,03,Uppsala län,Storvretabygden-Fullerö hage
03800328,0380,03,03,Uppsala län,Storvreta norra
03800329,0380,03,03,Uppsala län,Storvreta mellersta
03800340,0380,03,03,Uppsala län,Börje-Vänge östra
03800342,0380,03,03,Uppsala län,Lövstalöt
03800343,0380,03,03,Uppsala län,Jumkil-Åkerby
03800344,0380,03,03,Uppsala län,Bälinge västra tätort
03800348,0380,03,03,Uppsala län,Bälinge glesbygd och östra tätort
03800349,0380,03,03,Uppsala län,Skuttunge-Åkerlänna
03800360,0380,03,03,Uppsala län,Lindbacken
03800361,0380,03,03,Uppsala län,Vaksala-Jälla-Skölsta
03800363,0380,03,03,Uppsala län,Gåvsta
03800367,0380,03,03,Uppsala län,Rasbokil-Södra Rasbobygden
03800368,0380,03,03,Uppsala län,Stavby-Tuna
03800381,0380,03,03,Uppsala län,Danmark-Kumla
03800382,0380,03,03,Uppsala län,Gunsta tätort
03800383,0380,03,03,Uppsala län,Funbo-Marielund
03800384,0380,03,03,Uppsala län,Länna
03800385,0380,03,03,Uppsala län,Almunge
03800389,0380,03,03,Uppsala län,Knutby-Faringe-Bladåker
03800401,0380,03,03,Uppsala län,Vreta Ytternäs-Bodarna-Uppsala Näs Ö
03800402,0380,03,03,Uppsala län,Dalby-Uppsala Näs västra-Västeråker
03800403,0380,03,03,Uppsala län,Balingsta-Ramsta-Hagby
03800404,0380,03,03,Uppsala län,Vänge tätort
03800408,0380,03,03,Uppsala län,Vänge västra-Skogstibble
03800409,0380,03,03,Uppsala län,Järlåsa-Skyttstennäs
03810105,0381,03,03,Uppsala län,Kryddgården
03810106,0381,03,03,Uppsala län,Munksundet
03810107,0381,03,03,Uppsala län,Västerleden S
03810108,0381,03,03,Uppsala län,S:t Ilian S
03810109,0381,03,03,Uppsala län,Bergvreten
03810110,0381,03,03,Uppsala län,Korsängen
03810111,0381,03,03,Uppsala län,Gånsta
03810112,0381,03,03,Uppsala län,Fanna
03810113,0381,03,03,Uppsala län,Åkersberg
03810114,0381,03,03,Uppsala län,Bredsand
03810120,0381,03,03,Uppsala län,S:t Ilian N
03810122,0381,03,03,Uppsala län,Enögla
03810123,0381,03,03,Uppsala län,Västerleden N
03810124,0381,03,03,Uppsala län,Romberga
03810127,0381,03,03,Uppsala län,Sparrsätra
03810225,0381,03,03,Uppsala län,Svinnegarn
03810526,0381,03,03,Uppsala län,Hummelsta
03810901,0381,03,03,Uppsala län,Lillkyrka
03811703,0381,03,03,Uppsala län,Grillby
03811804,0381,03,03,Uppsala län,Skolsta
03812128,0381,03,03,Uppsala län,Örsundsbro Ö
03812629,0381,03,03,Uppsala län,Örsundsbro V
03813132,0381,03,03,Uppsala län,Fjärdhundra
03813331,0381,03,03,Uppsala län,Torstuna
03820101,0382,03,03,Uppsala län,Östhammars centrum
03820118,0382,03,03,Uppsala län,Kristinelund - Boda
03820208,0382,03,03,Uppsala län,Norrskedika - Valö - Forsmark
03820403,0382,03,03,Uppsala län,Öregrund norra - Gräsö
03820404,0382,03,03,Uppsala län,Öregrund södra - Söderön
03820405,0382,03,03,Uppsala län,Ed
03820606,0382,03,03,Uppsala län,Hargshamn - Boda
03820910,0382,03,03,Uppsala län,Alunda tätort
03820911,0382,03,03,Uppsala län,Alunda - Ekeby
03821113,0382,03,03,Uppsala län,Gimo Västra
03821114,0382,03,03,Uppsala län,Gimo - Hökhuvud - Vattensta
03821315,0382,03,03,Uppsala län,Österbybruk - Morkarla
03821316,0382,03,03,Uppsala län,Österbybruk - Dannemora - Film
04280101,0428,04,04,Södermanlands län,Centrum
04280102,0428,04,04,Södermanlands län,Norra
04280104,0428,04,04,Södermanlands län,Södra
04280105,0428,04,04,Södermanlands län,Högsjö
04280106,0428,04,04,Södermanlands län,Baggetorp-Marmorbyn
04280201,0428,04,04,Södermanlands län,Österåker
04610101,0461,04,04,Södermanlands län,Freja
04610102,0461,04,04,Södermanlands län,Dansut
04610103,0461,04,04,Södermanlands län,Gnesta Centralt
04610104,0461,04,04,Södermanlands län,Frönäs
04610305,0461,04,04,Södermanlands län,Gåsinge-Dillnäs
04610406,0461,04,04,Södermanlands län,Björnlunda
04610506,0461,04,04,Södermanlands län,Gryt
04800001,0480,04,04,Södermanlands län,Centrum
04800002,0480,04,04,Södermanlands län,Väster
04800003,0480,04,04,Södermanlands län,Nicolai
04800004,0480,04,04,Södermanlands län,Stadsfjärden
04800005,0480,04,04,Södermanlands län,Högbrunn
04800006,0480,04,04,Södermanlands län,Arnö Långsätter
04800007,0480,04,04,Södermanlands län,Arnö Herrhagen
04800008,0480,04,04,Södermanlands län,Rosenhill
04800009,0480,04,04,Södermanlands län,Oppeby
04800010,0480,04,04,Södermanlands län,Oppeby gård
04800011,0480,04,04,Södermanlands län,Alla Helgona
04800012,0480,04,04,Södermanlands län,Öster
04800013,0480,04,04,Södermanlands län,Isaksdal
04800014,0480,04,04,Södermanlands län,Östra Brandkärr
04800015,0480,04,04,Södermanlands län,Ekensberg
04800016,0480,04,04,Södermanlands län,Västra Brandkärr
04800017,0480,04,04,Södermanlands län,Östra Bergen
04800018,0480,04,04,Södermanlands län,Stenkulla
04800019,0480,04,04,Södermanlands län,Rosenkälla
04800020,0480,04,04,Södermanlands län,Brandholmen
04800021,0480,04,04,Södermanlands län,Bryngelstorp
04800022,0480,04,04,Södermanlands län,Ängstugan
04800023,0480,04,04,Södermanlands län,Helgona
04800024,0480,04,04,Södermanlands län,Hagalund
04800025,0480,04,04,Södermanlands län,Svärta
04800026,0480,04,04,Södermanlands län,Tystberga
04800027,0480,04,04,Södermanlands län,Koppartorp
04800028,0480,04,04,Södermanlands län,Nävekvarn
04800029,0480,04,04,Södermanlands län,Bergshammar
04800030,0480,04,04,Södermanlands län,Tuna
04800031,0480,04,04,Södermanlands län,Lunda
04800032,0480,04,04,Södermanlands län,Kila
04800033,0480,04,04,Södermanlands län,Stigtomta Centrum
04800034,0480,04,04,Södermanlands län,Stigtomta Ytterområde
04800035,0480,04,04,Södermanlands län,Vrena
04800036,0480,04,04,Södermanlands län,Råby-Ripsa
04800037,0480,04,04,Södermanlands län,Runtuna
04800038,0480,04,04,Södermanlands län,Folkungavägen
04800039,0480,04,04,Södermanlands län,Bränn-Ekeby
04810101,0481,04,04,Södermanlands län,Norra innerstaden
04810102,0481,04,04,Södermanlands län,Södra innerstaden
04810103,0481,04,04,Södermanlands län,Dalgången
04810104,0481,04,04,Södermanlands län,Frösäng
04810105,0481,04,04,Södermanlands län,Sunda
04810106,0481,04,04,Södermanlands län,Peterslund
04810107,0481,04,04,Södermanlands län,Danvik
04820101,0482,04,04,Södermanlands län,Flens västra
04820102,0482,04,04,Södermanlands län,Flens norra
04820103,0482,04,04,Södermanlands län,Flens östra
04820104,0482,04,04,Södermanlands län,Flens södra
04820105,0482,04,04,Södermanlands län,Flens centrum
04820209,0482,04,04,Södermanlands län,Helgesta-Hyltinge
04820507,0482,04,04,Södermanlands län,Malmköping västra
04820508,0482,04,04,Södermanlands län,Malmköping östra
04820705,0482,04,04,Södermanlands län,Mellösa
04820706,0482,04,04,Södermanlands län,Hälleforsnäs
04820810,0482,04,04,Södermanlands län,Bettna
04830001,0483,04,04,Södermanlands län,Gamla vattentornet
04830002,0483,04,04,Södermanlands län,Norr city
04830003,0483,04,04,Södermanlands län,Lövåsen
04830004,0483,04,04,Södermanlands län,Lokstallarna
04830005,0483,04,04,Södermanlands län,Öster
04830006,0483,04,04,Södermanlands län,Centrum
04830007,0483,04,04,Södermanlands län,Oppunda
04830008,0483,04,04,Södermanlands län,Skogsborg
04830009,0483,04,04,Södermanlands län,Duveholm
04830010,0483,04,04,Södermanlands län,Laggarhult
04830011,0483,04,04,Södermanlands län,Nyhem
04830012,0483,04,04,Södermanlands län,Nävertorp
04830013,0483,04,04,Södermanlands län,Värmbol
04830014,0483,04,04,Södermanlands län,Bie
04830015,0483,04,04,Södermanlands län,Julita
04830016,0483,04,04,Södermanlands län,Sköldinge-Floda
04830017,0483,04,04,Södermanlands län,Valla
04830018,0483,04,04,Södermanlands län,Forssjö
04830019,0483,04,04,Södermanlands län,Björkvik
04840101,0484,04,04,Södermanlands län,Eskilstuna Centrum Norra
04840102,0484,04,04,Södermanlands län,Nyfors Centrum Västra
04840103,0484,04,04,Södermanlands län,Nyfors Centrum Östra
04840104,0484,04,04,Södermanlands län,Nyfors Östra
04840106,0484,04,04,Södermanlands län,Övre Nyfors
04840107,0484,04,04,Södermanlands län,Västermalm - Brunnsbacken
04840108,0484,04,04,Södermanlands län,Västermalm - Myrtorp
04840109,0484,04,04,Södermanlands län,Fröslunda-Tallåsparken
04840110,0484,04,04,Södermanlands län,Fröslunda-Björkhultsvägen
04840111,0484,04,04,Södermanlands län,Råbergstorp - Lagersberg
04840112,0484,04,04,Södermanlands län,Tunavallen
04840113,0484,04,04,Södermanlands län,Lundby - Gredby
04840114,0484,04,04,Södermanlands län,Ekeby - Brottsta
04840115,0484,04,04,Södermanlands län,Stenby
04840116,0484,04,04,Södermanlands län,Mesta
04840117,0484,04,04,Södermanlands län,Gamla Staden
04840118,0484,04,04,Södermanlands län,Slottsbacken
04840119,0484,04,04,Södermanlands län,Stadsparken Östra
04840120,0484,04,04,Södermanlands län,Ekbacken
04840121,0484,04,04,Södermanlands län,Eskilshem - Röksta
04840122,0484,04,04,Södermanlands län,Årby
04840124,0484,04,04,Södermanlands län,Munktellstaden - Valhalla
04840125,0484,04,04,Södermanlands län,Ärna
04840126,0484,04,04,Södermanlands län,Måsta - Helgestahill
04840127,0484,04,04,Södermanlands län,Slagsta
04840128,0484,04,04,Södermanlands län,Ärsta - Sal - Skiftinge Norra
04840129,0484,04,04,Södermanlands län,Skiftinge Södra
04840130,0484,04,04,Södermanlands län,Östermalm
04840131,0484,04,04,Södermanlands län,Hisingsbacke
04840132,0484,04,04,Södermanlands län,Sveaplan - Sjukhusområdet
04840134,0484,04,04,Södermanlands län,Eskilsparken
04840135,0484,04,04,Södermanlands län,Söderängsparken
04840136,0484,04,04,Södermanlands län,Lustigbacke
04840137,0484,04,04,Södermanlands län,Snopptorp - Skogsängen Västra
04840138,0484,04,04,Södermanlands län,Viptorp - Skogsängen Östra
04840139,0484,04,04,Södermanlands län,Odlaren - Hagnestahill
04840140,0484,04,04,Södermanlands län,Solvik - Kogne - Roxnäs
04840141,0484,04,04,Södermanlands län,Krusgården
04840142,0484,04,04,Södermanlands län,Göksten
04840143,0484,04,04,Södermanlands län,Torshälla Centrum och Gamla staden
04840144,0484,04,04,Södermanlands län,Edvardslund - Haga
04840145,0484,04,04,Södermanlands län,Kjula
04840146,0484,04,04,Södermanlands län,Barva - Jäder
04840147,0484,04,04,Södermanlands län,Hammarby - Vallby
04840148,0484,04,04,Södermanlands län,Hällbybrunn Södra - Råby-Rekarne
04840149,0484,04,04,Södermanlands län,Hällbybrunn Norra
04840150,0484,04,04,Södermanlands län,Kvicksund
04840151,0484,04,04,Södermanlands län,Gillberga - Lista
04840152,0484,04,04,Södermanlands län,Öja - Västermo
04840153,0484,04,04,Södermanlands län,Näshulta
04840154,0484,04,04,Södermanlands län,Skogstorp Norra
04840155,0484,04,04,Södermanlands län,Skogstorp Södra
04840156,0484,04,04,Södermanlands län,Hållsta
04840157,0484,04,04,Södermanlands län,Hällberga
04840158,0484,04,04,Södermanlands län,Ärla
04840159,0484,04,04,Södermanlands län,Borsökna Västra
04840160,0484,04,04,Södermanlands län,Eskilstuna Centrum Södra och Väster
04840161,0484,04,04,Södermanlands län,Sundbyholm
04840162,0484,04,04,Södermanlands län,Mälarbaden - Mälby - Ängsholmen
04840164,0484,04,04,Södermanlands län,Borsökna Östra
04840165,0484,04,04,Södermanlands län,Stadsparken Västra
04860101,0486,04,04,Södermanlands län,Eldsund-Tingstuhöjden
04860102,0486,04,04,Södermanlands län,Ulvhäll-Långberget
04860103,0486,04,04,Södermanlands län,Tallåsen-Sörgärdet
04860104,0486,04,04,Södermanlands län,Kyrkberget-Kvarnbacken
04860105,0486,04,04,Södermanlands län,Stadsskogen
04860106,0486,04,04,Södermanlands län,Finninge
04860107,0486,04,04,Södermanlands län,Dammen-Malmby-Löt
04860108,0486,04,04,Södermanlands län,Strängnäs centrum
04860109,0486,04,04,Södermanlands län,Stavlund -Södra Tosterö
04860110,0486,04,04,Södermanlands län,Norra Tosterö - Aspö
04860111,0486,04,04,Södermanlands län,Storgärdet-Sidöparken
04860112,0486,04,04,Södermanlands län,Abborrberget - Sundby
04860401,0486,04,04,Södermanlands län,Mariefred C
04860402,0486,04,04,Södermanlands län,Öster-Ekhov-Kalkudden
04860403,0486,04,04,Södermanlands län,Slottsbrinken-Viggeby
04860404,0486,04,04,Södermanlands län,Marielund-Hedlandet
04860501,0486,04,04,Södermanlands län,Länna
04860601,0486,04,04,Södermanlands län,Åker S
04860602,0486,04,04,Södermanlands län,Åker N
04860701,0486,04,04,Södermanlands län,Toresund
04860801,0486,04,04,Södermanlands län,Ytterselö-Överselö
04861301,0486,04,04,Södermanlands län,Härad
04861401,0486,04,04,Södermanlands län,Vårfruberga
04880101,0488,04,04,Södermanlands län,Trosa sydost
04880102,0488,04,04,Södermanlands län,Trosa sydväst
04880103,0488,04,04,Södermanlands län,Trosa södra
04880104,0488,04,04,Södermanlands län,Trosa centrum
04880105,0488,04,04,Södermanlands län,Trosa nordväst
04880106,0488,04,04,Södermanlands län,Trosa norra
04880201,0488,04,04,Södermanlands län,Vagnhärad norra
04880202,0488,04,04,Södermanlands län,Vagnhärad södra
04880203,0488,04,04,Södermanlands län,Vagnhärad västra
04880204,0488,04,04,Södermanlands län,Vagnhärad östra
04880301,0488,04,04,Södermanlands län,Västerljung
05090401,0509,05,05,Östergötlands län,Alvastra
05090501,0509,05,05,Östergötlands län,Ödeshög
05090601,0509,05,05,Östergötlands län,Holaveden
05120501,0512,05,05,Östergötlands län,Österbymo-Norra Vi-Rydsnäs-Svinhult
05120601,0512,05,05,Östergötlands län,Hestra-Asby
05130201,0513,05,05,Östergötlands län,Kisa samhälle
05130202,0513,05,05,Östergötlands län,Kisa västra
05130203,0513,05,05,Östergötlands län,Kisa sydöstra
05130401,0513,05,05,Östergötlands län,Horn-Hycklinge-Björkfors
05130901,0513,05,05,Östergötlands län,Rimforsa S
05130902,0513,05,05,Östergötlands län,Rimforsa N
05600201,0560,05,05,Östergötlands län,Boxholm Östra-Malexander-Blåvik
05600202,0560,05,05,Östergötlands län,Boxholm Västra m fl
05600401,0560,05,05,Östergötlands län,Strålsnäs-Åsbo-Ekeby-Rinna
05610301,0561,05,05,Östergötlands län,Åtvidabergs centrum 1
05610302,0561,05,05,Östergötlands län,Åtvidabergs centrum 2
05610303,0561,05,05,Östergötlands län,Åtvidaberg syd
05610304,0561,05,05,Östergötlands län,Åtvidaberg öst
05610305,0561,05,05,Östergötlands län,Åtvidaberg nord
05620101,0562,05,05,Östergötlands län,Centrum
